name,first_name,last_name,price,above_100
Corey Oconnell,Corey,Oconnell,63.38865735,false
Nathan Deleon,Nathan,Deleon,3.382268563,false
Zachary Wells,Zachary,Wells,56.96634342,false
David Robinson,David,Robinson,66.42651192,false
Rachel Ortiz,Rachel,Ortiz,8.525231767,false
Anna Floyd,Anna,Floyd,32.6191286,false
David Cooper,David,Cooper,74.40495724,false
Drew Reese,Drew,Reese,237.2440547,true
Kayla Mcdonald,Kayla,Mcdonald,130.7949756,true
Terri Mclaughlin,Terri,Mclaughlin,41.80998627,false
Cindy Lynch,Cindy,Lynch,163.762104,true
Paul Gutierrez,Paul,Gutierrez,244.4452041,true
Leslie Hawkins,Leslie,Hawkins,34.31596089,false
Hannah Brown,Hannah,Brown,110.4808327,true
Brian Snyder,Brian,Snyder,82.16379593,false
Lucas Hall MD,Lucas,Hall,295.4637008,true
Caitlyn Nunez,Caitlyn,Nunez,90.26179251,false
Amber Martin,Amber,Martin,244.1946926,true
Curtis Clark,Curtis,Clark,106.156003,true
Alexis Smith,Alexis,Smith,56.28957401,false
Dawn Simmons,Dawn,Simmons,2.913737009,false
Ryan Marshall,Ryan,Marshall,27.35370588,false
Gregory Lawrence,Gregory,Lawrence,172.87315,true
Justin Nielsen,Justin,Nielsen,195.2705566,true
Jason Smith,Jason,Smith,215.6196166,true
Danny Miller,Danny,Miller,51.41130647,false
Colin Dean,Colin,Dean,145.1454639,true
David Carpenter,David,Carpenter,95.1193632,false
Jessica Stark,Jessica,Stark,131.2762568,true
Jordan Thomas,Jordan,Thomas,256.5422727,true
Johnny Peters,Johnny,Peters,71.37341406,false
Sharon Wilkerson,Sharon,Wilkerson,114.235407,true
John Burns,John,Burns,36.62583556,false
Christian Mcclure,Christian,Mcclure,10.04573984,false
Jamie Irwin,Jamie,Irwin,34.91466727,false
Lonnie Burton,Lonnie,Burton,232.4235613,true
Anthony Bird,Anthony,Bird,54.29345577,false
David Newman,David,Newman,31.45201373,false
Margaret Estes,Margaret,Estes,28.33185868,false
Christopher Thomas,Christopher,Thomas,165.2349708,true
Daniel White,Daniel,White,220.3173829,true
Brian Reed,Brian,Reed,19.61603795,false
Sandra Griffin,Sandra,Griffin,295.9462278,true
David Garza DVM,David,Garza,252.2471147,true
George Mann,George,Mann,209.9134983,true
Lawrence Travis,Lawrence,Travis,275.6357022,true
Jon Phillips,Jon,Phillips,115.9618367,true
Jennifer Short,Jennifer,Short,205.6123656,true
Sean Rivera,Sean,Rivera,67.37953001,false
Ryan White PhD,Ryan,White,240.0008949,true
Lucas Reyes,Lucas,Reyes,299.5618027,true
Benjamin Rice,Benjamin,Rice,35.06285983,false
Leon Price,Leon,Price,197.4029273,true
Lisa Barber,Lisa,Barber,35.38568049,false
Sheila Woods,Sheila,Woods,221.9170713,true
Kimberly Wyatt,Kimberly,Wyatt,149.4002914,true
Breanna Gonzalez,Breanna,Gonzalez,47.25789021,false
Rebecca Hansen,Rebecca,Hansen,226.8082813,true
Jack Moody,Jack,Moody,269.2537566,true
Jonathan Brady,Jonathan,Brady,291.8595267,true
Tonya Ramirez,Tonya,Ramirez,281.7415215,true
Curtis Riggs,Curtis,Riggs,39.4832814,false
Frank Wagner,Frank,Wagner,87.80952749,false
Christopher Knight,Christopher,Knight,286.5858136,true
Lisa Mata,Lisa,Mata,103.1549235,true
Barbara Jones,Barbara,Jones,98.95682176,false
Joyce Hanson,Joyce,Hanson,19.96947696,false
Thomas Brown,Thomas,Brown,197.2772684,true
Dr. Laurie Robinson PhD,Laurie,Robinson,132.6255575,true
James Simpson,James,Simpson,126.3667564,true
Brian Brooks DVM,Brian,Brooks,92.72231186,false
Donald Meadows,Donald,Meadows,75.52955235,false
Richard Hays,Richard,Hays,280.1977463,true
Samantha Rogers,Samantha,Rogers,177.9733055,true
Nancy Reed,Nancy,Reed,216.2924217,true
Joseph Guzman,Joseph,Guzman,240.6524204,true
Matthew White,Matthew,White,175.415866,true
Allison Morris,Allison,Morris,145.5763326,true
Miss Kelly Underwood,Kelly,Underwood,174.9500947,true
Richard Gallagher,Richard,Gallagher,282.1251375,true
Mason Rogers,Mason,Rogers,282.3441974,true
Aaron Anderson,Aaron,Anderson,269.740466,true
Luis Kirby,Luis,Kirby,253.3755777,true
Gordon Jackson,Gordon,Jackson,29.25184064,false
Cheryl Davila,Cheryl,Davila,128.9451107,true
Bradley James,Bradley,James,181.1995655,true
Lori Gray,Lori,Gray,281.7861519,true
James Pennington,James,Pennington,204.8748925,true
Anna Lawson,Anna,Lawson,136.4968354,true
Felicia Berry,Felicia,Berry,187.8155103,true
Kayla Foster,Kayla,Foster,82.66862044,false
Francis Johnson,Francis,Johnson,124.5487109,true
Kristin Mcbride,Kristin,Mcbride,250.4090176,true
Michael Barry,Michael,Barry,39.4335375,false
Robert Johnson,Robert,Johnson,22.09477831,false
Peter Rodgers,Peter,Rodgers,199.4672181,true
John Hart,John,Hart,92.97557289,false
Zachary Boyle,Zachary,Boyle,160.1919544,true
Daryl Gonzalez,Daryl,Gonzalez,26.62093239,false
Nathan Hawkins,Nathan,Hawkins,10.61626267,false
Sarah Riddle,Sarah,Riddle,152.6838206,true
Tina Phillips,Tina,Phillips,131.9784796,true
Elizabeth Campbell,Elizabeth,Campbell,246.1890782,true
Dawn Hall,Dawn,Hall,93.27647431,false
Matthew Cole,Matthew,Cole,148.3919383,true
Jasmine Lewis,Jasmine,Lewis,99.58560159,false
Michelle Moon,Michelle,Moon,258.9050205,true
Brooke Cox,Brooke,Cox,109.4415774,true
John Hawkins,John,Hawkins,68.28628617,false
Julia Murphy,Julia,Murphy,145.6963536,true
Ethan Taylor,Ethan,Taylor,57.03980196,false
Patricia Adams,Patricia,Adams,118.3828329,true
Crystal White,Crystal,White,216.6593348,true
Anna Bell,Anna,Bell,299.25983,true
Mrs. Meghan Franklin,Meghan,Franklin,290.7660505,true
Tracy Nelson,Tracy,Nelson,123.2091739,true
David James,David,James,52.01025451,false
Brandy Smith,Brandy,Smith,38.87509986,false
Karen Nunez,Karen,Nunez,205.597317,true
Cristina Martin,Cristina,Martin,8.633246106,false
Lisa Taylor,Lisa,Taylor,145.3494743,true
Gregory Wise,Gregory,Wise,167.9654773,true
Kristen Maxwell,Kristen,Maxwell,84.5115558,false
Deborah Walker,Deborah,Walker,272.5086921,true
Kayla Munoz,Kayla,Munoz,142.4134818,true
Stephanie Bennett,Stephanie,Bennett,54.24365161,false
Megan Mclaughlin,Megan,Mclaughlin,276.9637195,true
Melissa Rivas,Melissa,Rivas,52.3656503,false
Charles Edwards,Charles,Edwards,217.2228439,true
Sean Jensen,Sean,Jensen,169.8843083,true
Adam Roy,Adam,Roy,208.6029602,true
William Gonzales,William,Gonzales,235.8584629,true
Melissa Ayala,Melissa,Ayala,12.65686414,false
David Martin,David,Martin,165.8973712,true
Jacob White,Jacob,White,135.8719865,true
Nicole Salazar,Nicole,Salazar,129.046766,true
Benjamin Miller,Benjamin,Miller,43.09003745,false
Christopher Kerr,Christopher,Kerr,122.5876424,true
Brooke Hall,Brooke,Hall,132.886531,true
Jessica Jones,Jessica,Jones,116.0606574,true
Gary Salazar,Gary,Salazar,101.0914945,true
Alexis Nguyen,Alexis,Nguyen,134.513263,true
Kristopher Wallace,Kristopher,Wallace,60.64236946,false
David Garza,David,Garza,215.1354027,true
Patricia Green,Patricia,Green,3.651601988,false
James Walsh,James,Walsh,86.98596116,false
Andrea Mcdaniel,Andrea,Mcdaniel,164.7251422,true
Susan Sanchez,Susan,Sanchez,298.8886916,true
Chase Riley,Chase,Riley,116.3920652,true
Tammy Cole,Tammy,Cole,218.4655731,true
Derek Mckinney,Derek,Mckinney,247.3861779,true
John Trujillo,John,Trujillo,24.47887747,false
Troy Delgado,Troy,Delgado,61.26865529,false
Angela Perry,Angela,Perry,111.209958,true
Kim Fernandez,Kim,Fernandez,194.8302448,true
Patricia Morgan,Patricia,Morgan,172.834843,true
Victoria Knox,Victoria,Knox,195.5264408,true
Samantha Green,Samantha,Green,295.6328314,true
Lindsay Norman,Lindsay,Norman,288.8236172,true
John Williams,John,Williams,130.9223958,true
Alexis Washington,Alexis,Washington,106.3316739,true
Anthony Mcgee,Anthony,Mcgee,231.3667912,true
Kevin Sutton,Kevin,Sutton,199.9344764,true
Thomas Huff,Thomas,Huff,26.39199357,false
Anthony Young,Anthony,Young,244.725674,true
Amber Wise,Amber,Wise,206.2757605,true
William Hernandez,William,Hernandez,213.413157,true
Nicholas Cain,Nicholas,Cain,172.6410914,true
Holly Roberts,Holly,Roberts,210.7434911,true
Matthew Reed,Matthew,Reed,245.7706137,true
Nicole Rivera,Nicole,Rivera,8.600488549,false
Alice Wright,Alice,Wright,60.12986549,false
Sandra Lane,Sandra,Lane,202.9000194,true
Tracy Roy,Tracy,Roy,249.6456769,true
Patricia Rodriguez,Patricia,Rodriguez,60.26635772,false
Kevin Santana,Kevin,Santana,166.9002067,true
Rebecca Rosales,Rebecca,Rosales,229.1270759,true
Sandra Carter,Sandra,Carter,226.4852628,true
Robert Parker,Robert,Parker,249.8831484,true
Ruben Miller,Ruben,Miller,192.6010324,true
Luis Henry,Luis,Henry,119.0859271,true
Kristen Benson,Kristen,Benson,25.44353731,false
Zachary Dodson,Zachary,Dodson,10.49835408,false
Mark Bridges,Mark,Bridges,193.6286723,true
Vanessa Thompson,Vanessa,Thompson,167.1262739,true
Thomas Johnson,Thomas,Johnson,53.17762729,false
William Lee,William,Lee,279.5361735,true
Cameron Davis,Cameron,Davis,46.25842676,false
Samantha Clark,Samantha,Clark,72.01238745,false
Stacy Wilson,Stacy,Wilson,211.5471398,true
Michael Taylor,Michael,Taylor,165.3722703,true
Kathryn Hernandez,Kathryn,Hernandez,173.5841117,true
Zachary Hammond,Zachary,Hammond,141.924586,true
Charles Sanders,Charles,Sanders,73.04021191,false
Danielle Hunter,Danielle,Hunter,29.41038196,false
Mary Cochran,Mary,Cochran,171.252777,true
Dustin Miller,Dustin,Miller,60.28438932,false
Jimmy Sanchez,Jimmy,Sanchez,281.3453023,true
Valerie Gibson,Valerie,Gibson,19.53062283,false
Devon Martin,Devon,Martin,56.10850204,false
Faith Wolfe,Faith,Wolfe,117.5436576,true
Danielle Clayton,Danielle,Clayton,120.2067556,true
Monica Patterson,Monica,Patterson,7.874757367,false
Michael Cunningham,Michael,Cunningham,86.66146205,false
Shannon Newman,Shannon,Newman,20.31183172,false
Barbara Peterson,Barbara,Peterson,156.4403419,true
Taylor Brown,Taylor,Brown,4.911644417,false
Luis Berg,Luis,Berg,49.50870697,false
Tanya Leonard,Tanya,Leonard,147.0906329,true
Christopher Eaton,Christopher,Eaton,.667804508,false
Kathryn Vargas,Kathryn,Vargas,67.21588152,false
Kim Murphy,Kim,Murphy,73.80778334,false
Rebecca Rogers,Rebecca,Rogers,235.5786523,true
Brittany Morse,Brittany,Morse,82.50597214,false
Caitlin Carpenter,Caitlin,Carpenter,299.6323263,true
David Gross,David,Gross,121.1464444,true
Laurie Salazar,Laurie,Salazar,46.31998278,false
Ms. Megan Fernandez,Megan,Fernandez,113.3119355,true
Lisa Mosley,Lisa,Mosley,158.7732961,true
Zachary Gonzales,Zachary,Gonzales,162.8750781,true
Joshua Kim,Joshua,Kim,289.7007904,true
Jennifer Pena,Jennifer,Pena,2.761270469,false
Shawn Hughes,Shawn,Hughes,9.82386926,false
Robert Cardenas,Robert,Cardenas,255.9849117,true
Jason Robinson,Jason,Robinson,46.31913881,false
Brandon Brady,Brandon,Brady,118.5442783,true
James Goodwin,James,Goodwin,115.847749,true
Alexa Murillo,Alexa,Murillo,156.6800312,true
Amanda Cook,Amanda,Cook,51.65494389,false
James Baxter,James,Baxter,253.73174,true
Melissa Peterson,Melissa,Peterson,117.4445027,true
Johnny Montoya,Johnny,Montoya,33.54641447,false
Jennifer Hayes,Jennifer,Hayes,275.1924065,true
Kristine Fisher,Kristine,Fisher,171.8630845,true
Matthew Williams,Matthew,Williams,167.1348952,true
Nancy Campbell,Nancy,Campbell,102.0827248,true
Laurie Allison,Laurie,Allison,81.04754629,false
Angela Matthews,Angela,Matthews,59.15591164,false
William Thomas,William,Thomas,228.0612333,true
James Johnson,James,Johnson,121.5267895,true
Jeremy Hoover,Jeremy,Hoover,205.7782509,true
Ashley Myers,Ashley,Myers,285.2471508,true
Adrian Jones,Adrian,Jones,101.7237168,true
Taylor Collier,Taylor,Collier,75.41351581,false
Cheryl Sanchez,Cheryl,Sanchez,88.45371699,false
Mark Myers,Mark,Myers,69.2958456,false
Troy Henry,Troy,Henry,113.3197646,true
Barry Martinez,Barry,Martinez,68.0927494,false
David Miller,David,Miller,184.3929135,true
Mary Osborn,Mary,Osborn,148.2374955,true
Megan Gray,Megan,Gray,66.05586991,false
Brian Taylor,Brian,Taylor,4.29448633,false
Shane Coleman,Shane,Coleman,29.91508909,false
Jessica Hamilton,Jessica,Hamilton,23.56376136,false
Lisa Dunn,Lisa,Dunn,178.6591708,true
Gregory Burns,Gregory,Burns,138.8305265,true
Elizabeth Gonzalez,Elizabeth,Gonzalez,218.4936778,true
Melissa Davila,Melissa,Davila,234.0531573,true
William Hampton,William,Hampton,44.00785777,false
Carl Hubbard,Carl,Hubbard,133.4413498,true
Ryan Marquez,Ryan,Marquez,151.8569489,true
Autumn Taylor,Autumn,Taylor,266.2323496,true
Sierra Lewis,Sierra,Lewis,33.57274854,false
Susan Neal,Susan,Neal,234.4676803,true
Benjamin Sampson,Benjamin,Sampson,259.8138664,true
Ashley Lewis,Ashley,Lewis,196.494182,true
Kristin Taylor,Kristin,Taylor,38.82649905,false
Mark Solomon,Mark,Solomon,261.1354277,true
Kimberly Wilson,Kimberly,Wilson,57.80642437,false
Terri Smith,Terri,Smith,163.8045524,true
Thomas Gardner,Thomas,Gardner,154.9186127,true
Johnathan Adams,Johnathan,Adams,284.3931002,true
Derek Holt,Derek,Holt,95.07466933,false
Maureen Sanchez,Maureen,Sanchez,136.6018306,true
Nicolas Nelson,Nicolas,Nelson,66.89143308,false
Randy Daniels,Randy,Daniels,116.1734321,true
Perry Crane,Perry,Crane,270.681267,true
Laura Gonzales,Laura,Gonzales,108.5330417,true
Tracey Ruiz,Tracey,Ruiz,299.6608613,true
Christine Jensen,Christine,Jensen,101.9464814,true
Jason Espinoza,Jason,Espinoza,280.3197856,true
Ronald Gates,Ronald,Gates,165.8248337,true
Robin Robinson,Robin,Robinson,196.2327415,true
Kelli Bowers,Kelli,Bowers,178.9122103,true
Justin Bennett,Justin,Bennett,47.69638026,false
Andrew Miller,Andrew,Miller,280.3899271,true
Edwin Burns,Edwin,Burns,142.1313909,true
Jesse Sanchez,Jesse,Sanchez,87.85419936,false
Miranda Mclean,Miranda,Mclean,107.4384184,true
Dr. Brenda Butler PhD,Brenda,Butler,24.38360505,false
Eddie Jones,Eddie,Jones,155.7636538,true
Deanna Rodriguez,Deanna,Rodriguez,135.6343745,true
Sierra Smith,Sierra,Smith,285.6827999,true
Robert Marshall,Robert,Marshall,88.21074944,false
Amanda Brown,Amanda,Brown,175.3910746,true
Walter Wallace,Walter,Wallace,201.8603878,true
Jenny Mckee,Jenny,Mckee,11.44211164,false
Richard Wood,Richard,Wood,140.1650872,true
Eddie Willis,Eddie,Willis,4.983480501,false
Michelle Rivera,Michelle,Rivera,161.6806373,true
Anthony Clark,Anthony,Clark,114.7230984,true
Monique Ingram MD,Monique,Ingram,12.63762088,false
Jake Cunningham,Jake,Cunningham,120.8648456,true
Taylor Harrison,Taylor,Harrison,59.67362448,false
Bruce James,Bruce,James,252.8671606,true
Glenn Gonzales,Glenn,Gonzales,271.2518694,true
David Johnson,David,Johnson,172.7725532,true
Regina Hart,Regina,Hart,196.1554823,true
Curtis Morse,Curtis,Morse,144.8326656,true
Thomas Castro,Thomas,Castro,173.7195415,true
Gabriella Stevenson,Gabriella,Stevenson,172.0079702,true
John Hernandez,John,Hernandez,293.3120319,true
Catherine Frost,Catherine,Frost,176.9383617,true
Bridget Ruiz,Bridget,Ruiz,227.1332907,true
Alicia Bishop,Alicia,Bishop,249.7323096,true
Kenneth Love,Kenneth,Love,149.7157154,true
David Williamson,David,Williamson,263.8193372,true
Alexandra Richardson,Alexandra,Richardson,257.1770217,true
Jennifer Scott,Jennifer,Scott,116.2429868,true
John Woodard,John,Woodard,265.3233614,true
Alexis Hoover,Alexis,Hoover,198.6905883,true
Billy Gomez,Billy,Gomez,82.32072325,false
Paul Johnson,Paul,Johnson,201.1539047,true
Richard Rodriguez MD,Richard,Rodriguez,226.2346459,true
Amanda Collins,Amanda,Collins,141.0647422,true
Amy Baker,Amy,Baker,62.44663088,false
Miranda Horton MD,Miranda,Horton,64.09570585,false
Thomas Mathis,Thomas,Mathis,9.298261203,false
Sean Wilson,Sean,Wilson,205.4851191,true
Lydia Mcdowell,Lydia,Mcdowell,27.07741293,false
Greg Chung,Greg,Chung,276.5211078,true
Heather James,Heather,James,246.8692779,true
Derek Snow,Derek,Snow,154.8526171,true
Devon Mclaughlin,Devon,Mclaughlin,13.74107493,false
Victor Bradley,Victor,Bradley,24.22191772,false
Christopher Barajas,Christopher,Barajas,67.9411708,false
Robert Anderson,Robert,Anderson,295.9674383,true
Bailey Yu,Bailey,Yu,144.8201116,true
Isaac Wagner,Isaac,Wagner,131.4380402,true
Joanna Harmon,Joanna,Harmon,163.4630103,true
Daniel Johnson,Daniel,Johnson,50.60852956,false
Kelly Johnson,Kelly,Johnson,130.4653626,true
Danielle Walsh,Danielle,Walsh,49.12156725,false
Francisco Price,Francisco,Price,275.7119122,true
Christopher Hubbard,Christopher,Hubbard,254.4089929,true
Douglas Sexton,Douglas,Sexton,64.57183184,false
Debbie Kelly,Debbie,Kelly,129.9215561,true
Valerie Butler,Valerie,Butler,159.1636935,true
Jared Cooper,Jared,Cooper,147.1388506,true
Krystal Lewis,Krystal,Lewis,273.9784714,true
Nicholas Hunt,Nicholas,Hunt,133.1339655,true
Joyce Rodriguez,Joyce,Rodriguez,239.0819217,true
Victoria Anderson,Victoria,Anderson,216.39194,true
John Johnson,John,Johnson,255.9642521,true
Donald Todd,Donald,Todd,210.8300856,true
Jimmy Alexander,Jimmy,Alexander,215.1739132,true
Kristen Payne,Kristen,Payne,26.97890288,false
Shelby Scott,Shelby,Scott,191.4753322,true
Benjamin Hill,Benjamin,Hill,138.0972891,true
Stephen Summers,Stephen,Summers,94.98173205,false
Natalie Munoz,Natalie,Munoz,218.3537197,true
Kevin Soto,Kevin,Soto,252.0701944,true
Robert Jones,Robert,Jones,276.8251524,true
Stephanie Hurst,Stephanie,Hurst,282.1166135,true
Joshua Fields,Joshua,Fields,122.1803572,true
Bailey Travis,Bailey,Travis,152.0502515,true
Shannon Brown,Shannon,Brown,65.73177064,false
Karina Cherry MD,Karina,Cherry,33.82347806,false
Angela Fry,Angela,Fry,180.1574331,true
Blake Moore,Blake,Moore,42.88480363,false
Nathan Ramsey,Nathan,Ramsey,68.13963898,false
Anthony Kennedy,Anthony,Kennedy,78.9385639,false
David Davis,David,Davis,99.37194856,false
Kellie Craig,Kellie,Craig,78.42490518,false
Casey Osborn,Casey,Osborn,196.710828,true
Jennifer Mitchell,Jennifer,Mitchell,265.2315319,true
Adam Russell,Adam,Russell,170.2758239,true
Robert Hensley,Robert,Hensley,268.5848247,true
Kathleen Quinn,Kathleen,Quinn,57.67997932,false
Elizabeth Henderson,Elizabeth,Henderson,285.3907994,true
Amanda Johnson,Amanda,Johnson,227.4813164,true
Jason Ritter,Jason,Ritter,168.1471088,true
Tiffany Dixon,Tiffany,Dixon,115.5270635,true
Samuel Phelps,Samuel,Phelps,286.510027,true
Thomas Williams,Thomas,Williams,105.7706269,true
Ashley Jordan,Ashley,Jordan,115.829394,true
Paul Phelps,Paul,Phelps,123.6821551,true
Martha Haynes,Martha,Haynes,10.63964315,false
Andrew Wong,Andrew,Wong,146.1546217,true
Matthew Bailey,Matthew,Bailey,191.9164558,true
Robert Wood,Robert,Wood,65.0198886,false
Rhonda Shah,Rhonda,Shah,278.7606492,true
Anthony Hughes,Anthony,Hughes,166.9019784,true
Charles Moore,Charles,Moore,233.915957,true
Maria Johnson,Maria,Johnson,94.7573142,false
Cynthia Johnson,Cynthia,Johnson,214.1596957,true
James Drake,James,Drake,165.3941717,true
Gilbert Aguirre,Gilbert,Aguirre,166.8481522,true
Kimberly Miller,Kimberly,Miller,168.5001132,true
Curtis Hess,Curtis,Hess,241.5588254,true
Scott Miles,Scott,Miles,110.2324633,true
Darryl Anthony,Darryl,Anthony,23.43800891,false
Kathryn Jenkins,Kathryn,Jenkins,123.761135,true
Kimberly Shaw DVM,Kimberly,Shaw,152.0152137,true
Emily Cooper,Emily,Cooper,183.6621916,true
Jonathon Watts,Jonathon,Watts,36.1803568,false
Michael Richard,Michael,Richard,236.2634454,true
Sarah Velasquez,Sarah,Velasquez,28.37660657,false
Douglas Chambers,Douglas,Chambers,138.5623998,true
Joshua Clark,Joshua,Clark,9.449454508,false
Jane Brown,Jane,Brown,33.50755481,false
Joshua Walters,Joshua,Walters,60.9743692,false
Katherine Martinez,Katherine,Martinez,49.97906568,false
Jeff Jones,Jeff,Jones,293.7497392,true
Rebecca Campbell,Rebecca,Campbell,50.71712355,false
Melissa Rodriguez,Melissa,Rodriguez,287.6123733,true
Casey Long,Casey,Long,220.7625776,true
James Davis,James,Davis,68.43693233,false
Valerie Barker,Valerie,Barker,122.3309281,true
Brandon Brown,Brandon,Brown,41.39097173,false
Colin Cordova,Colin,Cordova,59.64367015,false
Ronald Diaz,Ronald,Diaz,117.9122274,true
Meagan Harris,Meagan,Harris,218.7206597,true
Kevin Gallegos,Kevin,Gallegos,10.89098593,false
Ryan Hopkins,Ryan,Hopkins,143.7941873,true
Ryan Adams,Ryan,Adams,255.6429591,true
Donald Powell,Donald,Powell,116.8365676,true
John Bell,John,Bell,66.06342092,false
Kristopher Soto,Kristopher,Soto,218.1585138,true
Beth Thompson,Beth,Thompson,43.65972994,false
Miguel Solis,Miguel,Solis,187.0231693,true
Abigail Carter,Abigail,Carter,121.9209198,true
Robin Baker,Robin,Baker,139.6372489,true
Tracy Day,Tracy,Day,131.4096861,true
Miguel Davis,Miguel,Davis,16.78518597,false
Maurice Lopez,Maurice,Lopez,202.2517475,true
Patrick Gray,Patrick,Gray,141.0189182,true
Chad Robinson,Chad,Robinson,194.2533336,true
Kelly Montoya,Kelly,Montoya,29.47209603,false
Larry Alvarez,Larry,Alvarez,195.5219052,true
Crystal Downs,Crystal,Downs,37.13368402,false
Michael Mason,Michael,Mason,114.1323718,true
Mary Johnson,Mary,Johnson,105.3526074,true
Tiffany Hampton,Tiffany,Hampton,259.8094582,true
Betty Arroyo,Betty,Arroyo,42.32362693,false
Diane Davis,Diane,Davis,107.6090736,true
Erica Hendricks,Erica,Hendricks,125.8572291,true
Daniel Orozco,Daniel,Orozco,238.1883887,true
Laurie Rosales,Laurie,Rosales,244.0466826,true
Jessica Caldwell,Jessica,Caldwell,99.67074155,false
Tamara Smith,Tamara,Smith,210.550041,true
Mary Hooper,Mary,Hooper,196.8997086,true
Christine Gill,Christine,Gill,216.8672765,true
Maxwell Hammond,Maxwell,Hammond,2.435074444,false
Amber Ross,Amber,Ross,228.6136145,true
Elizabeth Meyer,Elizabeth,Meyer,40.22211539,false
Anne Gonzalez,Anne,Gonzalez,273.9229359,true
Shawn Wall,Shawn,Wall,296.3169273,true
Ruth Martin,Ruth,Martin,133.4391705,true
Elizabeth Robinson,Elizabeth,Robinson,186.5942954,true
Michelle Walker,Michelle,Walker,135.906829,true
Erika Lindsey,Erika,Lindsey,240.7117965,true
Jessica Gay,Jessica,Gay,268.8333594,true
John Brewer,John,Brewer,260.827551,true
Emily Smith,Emily,Smith,36.05932002,false
Amanda Carroll,Amanda,Carroll,132.9755362,true
Elizabeth Anthony,Elizabeth,Anthony,94.02411836,false
Mary Williams,Mary,Williams,18.48845977,false
Michael Valenzuela,Michael,Valenzuela,88.55603302,false
Erik Bowers,Erik,Bowers,232.514238,true
Christopher Kim,Christopher,Kim,60.73458168,false
Kenneth Dunn,Kenneth,Dunn,295.4651283,true
Barbara Hanson PhD,Barbara,Hanson,22.53057039,false
Angel Perez,Angel,Perez,156.5801117,true
Kevin Sloan,Kevin,Sloan,202.8571922,true
Christina Hubbard,Christina,Hubbard,263.8505376,true
Rodney James,Rodney,James,93.11705529,false
Rachael Sellers,Rachael,Sellers,245.6354656,true
Kevin Ballard,Kevin,Ballard,209.8644862,true
Angela Wagner,Angela,Wagner,102.5404217,true
Elizabeth Crawford,Elizabeth,Crawford,108.5167212,true
Michael Allen,Michael,Allen,11.13481099,false
Michael Nelson,Michael,Nelson,74.85362496,false
Robert Pena,Robert,Pena,208.7538237,true
Amanda Cooley,Amanda,Cooley,99.29881882,false
Megan Baker,Megan,Baker,99.66286392,false
Mark Perry,Mark,Perry,255.6207453,true
Jamie Schroeder,Jamie,Schroeder,125.1016836,true
Tammy Jones,Tammy,Jones,19.69963421,false
Kristin Palmer,Kristin,Palmer,198.5026916,true
Francisco Mccoy,Francisco,Mccoy,203.958426,true
Aaron Parker,Aaron,Parker,41.62584465,false
Lindsey George,Lindsey,George,277.7971975,true
Karen Gutierrez,Karen,Gutierrez,41.06421612,false
Tiffany Greene,Tiffany,Greene,154.9721031,true
Abigail Johnson,Abigail,Johnson,275.4425387,true
Mark Elliott,Mark,Elliott,170.0022159,true
Crystal Murphy,Crystal,Murphy,12.05928355,false
Elizabeth Fox,Elizabeth,Fox,195.5125323,true
Ralph Michael,Ralph,Michael,143.9789463,true
Mike Sawyer,Mike,Sawyer,182.849533,true
Noah Adams,Noah,Adams,.314516326,false
Peter Mendez,Peter,Mendez,142.5786237,true
Alexandra Parker,Alexandra,Parker,252.561718,true
Logan Patterson,Logan,Patterson,76.25574654,false
Ryan Hernandez,Ryan,Hernandez,252.6261314,true
Karen Armstrong,Karen,Armstrong,100.777687,true
Robert Velasquez,Robert,Velasquez,202.0678154,true
Katie Cabrera,Katie,Cabrera,42.20296655,false
Norma Gonzalez,Norma,Gonzalez,131.665178,true
Jennifer Smith,Jennifer,Smith,65.7003123,false
Melinda Gonzalez,Melinda,Gonzalez,287.3279434,true
David Garcia,David,Garcia,131.0828946,true
Erin Mccullough,Erin,Mccullough,145.7078012,true
Erica Chung,Erica,Chung,62.14687127,false
Lori Flores,Lori,Flores,112.8123725,true
James Smith,James,Smith,155.0395897,true
Dorothy Ramirez,Dorothy,Ramirez,212.4013442,true
Cheryl Scott,Cheryl,Scott,260.9164758,true
Amy Chan,Amy,Chan,128.2553391,true
Nathaniel Huerta,Nathaniel,Huerta,102.6908991,true
Craig Nguyen,Craig,Nguyen,248.5764073,true
David Maldonado,David,Maldonado,283.2227436,true
Erin Neal,Erin,Neal,286.4705395,true
Kimberly Stout,Kimberly,Stout,190.1878149,true
Anthony Garcia,Anthony,Garcia,157.2180711,true
Dawn Howard,Dawn,Howard,143.7322829,true
Julie Bradford,Julie,Bradford,51.75951067,false
Daniel Harris,Daniel,Harris,225.4095816,true
Kristin Everett,Kristin,Everett,194.7492047,true
Erika Smith,Erika,Smith,66.13681546,false
Jason Adams,Jason,Adams,174.0254513,true
Billy Landry,Billy,Landry,138.0305332,true
Aaron Stewart,Aaron,Stewart,30.83606291,false
Stephanie Gonzalez,Stephanie,Gonzalez,141.8314019,true
William Carson,William,Carson,270.5633054,true
Rachel Bishop,Rachel,Bishop,296.6894706,true
Christina Hunter,Christina,Hunter,114.421612,true
Crystal Crawford DDS,Crystal,Crawford,39.35486976,false
Barbara Wright,Barbara,Wright,211.8074602,true
Nicole Stewart,Nicole,Stewart,26.08806183,false
David Lee,David,Lee,273.5781117,true
Morgan Garcia,Morgan,Garcia,276.8925033,true
Anthony Jordan,Anthony,Jordan,167.767442,true
